"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,      0.7930920489,       1.280547658,      0.4069576463
          0,           0,           1,       1.061802504,       1.816573941,      0.5774548984
          0,           0,           2,       1.151949759,       1.975683431,      0.6226725547
          0,           0,           3,       1.168195731,       1.982687639,      0.6194348438
          0,           0,           4,       1.159529228,       1.944598753,      0.6035461619
          0,           0,           5,       1.145448605,       1.902434211,      0.5882530429
          0,           0,           6,       1.130031023,       1.865179294,      0.5759124763
          0,           0,           7,       1.115030411,       1.834976193,      0.5666555412
          0,           0,           8,       1.100940064,        1.81098691,      0.5598494947
          0,           0,           9,       1.087846761,       1.792251782,      0.5549196077
          0,           0,          10,       1.075327295,       1.777952492,      0.5514329044
          0,           0,          11,       1.063121735,       1.767440665,      0.5491690643
          0,           0,          12,       1.050489298,       1.759505519,      0.5477213163
          0,           0,          13,       1.035333298,       1.753797667,      0.5468902063
          0,           0,          14,       1.015594529,       1.750234997,      0.5463815492
          0,           0,          15,      0.9891505924,       1.747981364,      0.5455948114
          0,           0,          16,      0.9508073448,       1.745328752,      0.5431233395
          0,           0,          17,      0.8928948344,        1.73757279,      0.5355693411
          0,           0,          18,      0.8605010361,        1.73292037,      0.5310738811
          0,           0,          19,      0.8172510308,       1.723933258,      0.5229562096
          0,           0,          20,      0.7596665774,       1.706154164,      0.5088394665
          0,           0,          21,      0.6832855533,       1.672347534,      0.4849375406
          0,           0,          22,      0.5831722335,       1.611087624,      0.4455729547
          0,           0,          23,       0.454493197,        1.50404919,       0.382517676
          0,           0,          24,      0.2963274027,       1.329017446,      0.2864398109
          0,           0,          25,       0.115192148,       1.067518041,      0.1520835194
          0,           0,          26,    -0.06800140928,      0.7242043924,    -0.01326192457
          0,           0,          27,     -0.2075562772,      0.3759479673,     -0.1708779569
          0,           0,          28,     -0.2946569683,     0.01121844258,     -0.3197004502
          0,           0,          29,     -0.3189568269,     -0.1632215719,     -0.3852282169
          0,           0,          30,     -0.3207019396,     -0.3381774456,     -0.4444606975
          0,           0,          31,     -0.2945325245,     -0.5030720913,     -0.4902890024
          0,           0,          32,     -0.2377386976,     -0.6412980542,     -0.5137952365
          0,           0,          33,     -0.1516825364,        -0.7298726,     -0.5040229857
          0,           0,          34,     -0.0433866869,     -0.7346089243,     -0.4516210695
          0,           0,          35,     0.07119879508,     -0.6361375777,     -0.3559545695
          0,           0,          36,      0.1719702664,     -0.4498733953,     -0.2297026676
          0,           0,          37,      0.2453334035,     -0.1947216029,     -0.0920625714
          0,           0,          38,      0.2864000666,     0.09609857464,     0.03771954603
          0,           0,          39,      0.2979367117,       0.385494466,      0.1438720917
          0,           0,          40,      0.2883248237,      0.6430949542,       0.216508852
          0,           0,          41,      0.2665674438,      0.8462880912,      0.2520464859
          0,           0,          42,      0.2407690172,      0.9741156736,      0.2535485835
