"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,           0,       1.053093749,       1.563929688,      0.3959196853
          0,           0,           1,        1.25157561,       1.873345502,      0.4680733539
          0,           0,           2,       1.305215793,       1.950626297,      0.4843112467
          0,           0,           3,       1.299613602,       1.933117438,      0.4783712679
          0,           0,           4,       1.281713207,       1.900129816,       0.469834256
          0,           0,           5,       1.265323244,       1.873026668,      0.4633064128
          0,           0,           6,       1.250926952,       1.851364582,       0.458490294
          0,           0,           7,       1.238180123,        1.83389176,      0.4548619034
          0,           0,           8,       1.226345309,        1.81880985,      0.4517571286
          0,           0,           9,       1.215021269,        1.80522164,      0.4488836714
          0,           0,          10,       1.203816934,       1.792928515,      0.4462356022
          0,           0,          11,       1.191890406,       1.780900544,      0.4434796177
          0,           0,          12,       1.177016125,       1.768746767,      0.4406392509
          0,           0,          13,       1.156348344,       1.756295872,      0.4376827421
          0,           0,          14,       1.124817693,       1.742373524,      0.4343308337
          0,           0,          15,       1.074615242,       1.722992155,      0.4295253048
          0,           0,          16,      0.9922340957,       1.687810983,      0.4198203361
          0,           0,          17,      0.8596438827,       1.613047661,      0.3974052932
          0,           0,          18,      0.6603362698,       1.459897119,      0.3496330068
          0,           0,          19,      0.3926226791,       1.187601136,       0.262195761
          0,           0,          20,     0.08334913474,      0.7755948226,      0.1277768499
          0,           0,          21,     -0.2079848245,      0.2612760612,    -0.04071447188
          0,           0,          22,     -0.3934123284,     -0.2062911092,     -0.1918536277
          0,           0,          23,     -0.4556267338,      -0.559470277,     -0.3012291392
          0,           0,          24,     -0.4530977205,     -0.7026130247,     -0.3445659647
          0,           0,          25,       -0.41221722,      -0.811895462,     -0.3749162445
          0,           0,          26,     -0.3277411567,     -0.8670195133,     -0.3849385434
          0,           0,          27,     -0.2177159133,     -0.8527035586,     -0.3695371174
          0,           0,          28,    -0.07599564394,     -0.7527020199,     -0.3233955779
          0,           0,          29,     0.08380738716,      -0.557556736,     -0.2446717802
          0,           0,          30,      0.2379976212,     -0.2785301121,     -0.1391712842
          0,           0,          31,       0.355748457,     0.04933305629,    -0.02215479552
          0,           0,          32,      0.4111197052,      0.3492903514,     0.07825862355
          0,           0,          33,      0.4220980655,      0.4869852129,      0.1233506925
          0,           0,          34,      0.4158376384,      0.6206200871,      0.1638872707
          0,           0,          35,      0.3878425629,      0.7376408347,       0.194997174
          0,           0,          36,       0.336017456,      0.8193845447,      0.2097824042
          0,           0,          37,      0.2633314948,      0.8391167147,       0.200017712
          0,           0,          38,      0.1809370857,      0.7754629141,      0.1605303296
          0,           0,          39,      0.1084190798,      0.6433625713,     0.09912411127
          0,           0,          40,     0.06085416651,      0.4735075752,     0.03005560061
          0,           0,          41,     0.04376751807,      0.3007210331,    -0.03365350891
          0,           0,          42,     0.05201392882,      0.1573170342,    -0.08181058577
          0,           0,          43,     0.07478588933,     0.06141815012,     -0.1082423179
          0,           0,          44,      0.1008790375,     0.02208277225,     -0.1113977008
          0,           0,          45,      0.1220377953,     0.04138913692,    -0.09436192799
          0,           0,          46,      0.1343455405,      0.1005453748,    -0.06436221762
          0,           0,          47,      0.1381064211,      0.1803352996,    -0.02942421659
          0,           0,          48,      0.1358434985,      0.2649437527,    0.003550462914
          0,           0,          49,      0.1304351406,      0.3400413807,     0.02910325408
          0,           0,          50,      0.1242403897,      0.3947520309,     0.04387939202
          0,           0,          51,      0.1185468776,      0.4235666685,     0.04713629108
          0,           0,          52,      0.1134654311,      0.4276289285,     0.04065801456
          0,           0,          53,      0.1084488684,      0.4124332838,     0.02779132055
          0,           0,          54,      0.1029510736,      0.3854322665,     0.01246482317
          0,           0,          55,     0.09676720613,      0.3546018804,   -0.001708265192
          0,           0,          56,     0.09009077528,      0.3270912529,    -0.01207970209
          0,           0,          57,      0.0833916643,      0.3080585361,    -0.01732239517
          0,           0,          58,     0.07719966229,      0.2999746354,    -0.01744208978
          0,           0,          59,     0.07191543241,      0.3027411941,     -0.0134870238
          0,           0,          60,     0.06769952066,      0.3142150538,     -0.0071109689
          0,           0,          61,     0.06445824761,      0.3310401605,  -9.523615154e-05
          0,           0,          62,     0.06191990776,      0.3495139468,    0.006044687758
          0,           0,          63,     0.05974096428,      0.3663472323,     0.01031074758
          0,           0,          64,     0.05764727564,      0.3792077026,     0.01230780851
          0,           0,          65,     0.05555945759,      0.3869912742,     0.01219069511
          0,           0,          66,     0.05339695359,        0.38983319,     0.01051397221
          0,           0,          67,     0.05112079399,      0.3887092933,    0.007988427672
          0,           0,          68,     0.04883115203,      0.3851821049,    0.005337911939
          0,           0,          69,     0.04668829559,      0.3809633668,    0.003146405202
          0,           0,          70,     0.04482749202,      0.3775419889,    0.001770977791
          0,           0,          71,     0.04333225695,      0.3759183509,    0.001325986198
          0,           0,          72,     0.04220946524,      0.3765293885,    0.001707860388
          0,           0,          73,       0.041400609,      0.3792458017,    0.002674922076
          0,           0,          74,     0.04081177077,      0.3835469346,    0.003917743758
          0,           0,          75,     0.04033383928,      0.3886782609,    0.005142606866
          0,           0,          76,     0.03986544259,      0.3938714389,    0.006120319221
          0,           0,          77,     0.03934317112,      0.3984738733,    0.006722448673
          0,           0,          78,     0.03874346785,      0.4020979734,    0.006915175232
          0,           0,          79,     0.03805716351,      0.4045948927,    0.006755915015
          0,           0,          80,     0.03731969774,      0.4060623235,     0.00635703349
          0,           0,          81,     0.03657098639,      0.4068017996,    0.005849855776
          0,           0,          82,     0.03584528766,      0.4071539433,     0.00536315398
          0,           0,          83,     0.03517668562,      0.4074667385,    0.004986171293
          0,           0,          84,     0.03458565279,      0.4080193699,    0.004764301344
          0,           0,          85,     0.03406864872,      0.4089480778,    0.004707895655
          0,           0,          86,     0.03361681852,      0.4103104539,    0.004783875535
          0,           0,          87,     0.03321035905,      0.4120175775,     0.00494730715
          0,           0,          88,     0.03283601856,      0.4139422238,    0.005138170985
          0,           0,          89,     0.03247022225,      0.4159192069,    0.005304359682
          0,           0,          90,     0.03209505246,      0.4177995167,    0.005408732459
          0,           0,          91,     0.03170811802,      0.4194730211,    0.005432429694
          0,           0,          92,     0.03132095502,      0.4208782856,    0.005377959354
          0,           0,          93,     0.03092673178,      0.4220350645,    0.005256194717
          0,           0,          94,     0.03052053203,      0.4229767219,    0.005094268396
          0,           0,          95,      0.0301157854,      0.4237436521,    0.004925344632
          0,           0,          96,     0.02972594636,      0.4244355479,    0.004766990239
          0,           0,          97,      0.0293648053,      0.4251459616,    0.004628042509
          0,           0,          98,     0.02900726797,      0.4258711929,     0.00452790194
          0,           0,          99,     0.02866609104,       0.426632709,    0.004463730939
          0,           0,         100,     0.02836681606,      0.4274709306,    0.004417701249
          0,           0,         101,     0.02836484188,      0.4274757756,     0.00441786388
          0,           0,         102,     0.02836258371,      0.4274811567,    0.004417906819
          0,           0,         103,     0.02835998873,      0.4274871264,    0.004417793031
          0,           0,         104,     0.02835700063,       0.427493759,    0.004417494154
          0,           0,         105,     0.02835356668,      0.4275011545,    0.004416994496
          0,           0,         106,     0.02834964996,       0.427509439,    0.004416291142
          0,           0,         107,     0.02834524592,      0.4275187606,    0.004415389083
          0,           0,         108,     0.02834039789,      0.4275292879,    0.004414293359
          0,           0,         109,      0.0283351992,        0.42754122,    0.004413004129
          0,           0,         110,     0.02832976385,      0.4275548187,    0.004411521884
          0,           0,         111,     0.02832415502,      0.4275704648,    0.004409864278
          0,           0,         112,     0.02831829139,      0.4275887235,    0.004408082535
          0,           0,         113,     0.02831189778,       0.427610387,    0.004406254306
          0,           0,         114,     0.02830457516,      0.4276364452,    0.004404441242
          0,           0,         115,     0.02829596981,      0.4276679246,    0.004402640597
          0,           0,         116,     0.02828585189,      0.4277055744,    0.004400793732
          0,           0,         117,     0.02827388593,      0.4277495359,    0.004398876326
          0,           0,         118,     0.02825919064,      0.4277992946,    0.004396994338
          0,           0,         119,     0.02824023116,      0.4278541034,    0.004395371834
