"Time_Iter","Outer_Iter","Inner_Iter",       "CD"       ,       "CL"       ,       "CMz"      
          0,           0,         202,     0.03292484563,      0.9659538278,     0.01187174475
          0,           0,         203,     0.03273880837,      0.9662643369,     0.01180760267
          0,           0,         204,     0.03254820879,      0.9665076015,     0.01172530754
          0,           0,         205,     0.03235292981,      0.9666821135,     0.01162614083
          0,           0,         206,     0.03215276917,      0.9667883283,     0.01151263021
          0,           0,         207,     0.03194997695,      0.9668373049,     0.01139010691
          0,           0,         208,     0.03174558924,      0.9668397949,     0.01126331404
          0,           0,         209,     0.03154325753,      0.9668131953,     0.01113831307
          0,           0,         210,     0.03134488242,      0.9667699354,     0.01101952315
          0,           0,         211,     0.03115417104,      0.9667281857,     0.01091102997
          0,           0,         212,     0.03097157308,      0.9666972874,     0.01081486544
          0,           0,         213,     0.03079995884,      0.9666864903,      0.0107319655
          0,           0,         214,     0.03063854442,       0.966697761,     0.01066118535
          0,           0,         215,     0.03048678039,      0.9667349006,     0.01060187666
          0,           0,         216,     0.03034290849,      0.9667918606,     0.01055162369
          0,           0,         217,     0.03020675463,      0.9668655476,     0.01050846524
          0,           0,         218,     0.03007595216,      0.9669452585,     0.01046893083
          0,           0,         219,     0.02994901966,      0.9670250537,     0.01043061802
          0,           0,         220,     0.02982427902,      0.9670935262,     0.01039030618
          0,           0,         221,     0.02970138451,      0.9671465241,     0.01034655143
          0,           0,         222,     0.02957748477,      0.9671765639,     0.01029797926
          0,           0,         223,     0.02945362914,      0.9671844218,     0.01024514169
          0,           0,         224,     0.02932825226,       0.967167422,      0.0101883626
          0,           0,         225,     0.02920448676,      0.9671327241,     0.01012910895
          0,           0,         226,     0.02908061694,       0.967081135,     0.01006866468
          0,           0,         227,     0.02895997227,      0.9670210874,     0.01000853569
          0,           0,         228,     0.02884254807,      0.9669542258,     0.00994975107
          0,           0,         229,     0.02872989279,      0.9668881902,    0.009894413243
          0,           0,         230,     0.02862112254,       0.966823621,    0.009843313831
          0,           0,         231,     0.02851700403,      0.9667668826,    0.009797718909
          0,           0,         232,      0.0284181029,      0.9667167444,    0.009757387122
          0,           0,         233,     0.02832409718,      0.9666773892,    0.009722450752
          0,           0,         234,     0.02823354248,      0.9666452351,    0.009691578618
          0,           0,         235,     0.02814736159,      0.9666225123,    0.009664173846
          0,           0,         236,     0.02806387641,      0.9666046266,    0.009638758732
          0,           0,         237,      0.0279834942,      0.9665909206,    0.009614892909
          0,           0,         238,     0.02790364981,      0.9665757062,    0.009591219501
          0,           0,         239,     0.02782695625,      0.9665600548,    0.009567747779
          0,           0,         240,     0.02775165194,       0.966539966,    0.009543580395
          0,           0,         241,     0.02767765697,      0.9665176513,    0.009519126285
          0,           0,         242,     0.02760471164,      0.9664892539,    0.009493977475
          0,           0,         243,     0.02753263123,      0.9664585955,    0.009468784795
          0,           0,         244,     0.02746063861,      0.9664237147,    0.009443418182
          0,           0,         245,     0.02738984342,      0.9663881248,    0.009419092233
          0,           0,         246,     0.02732018341,      0.9663512489,    0.009395438644
          0,           0,         247,     0.02725286418,      0.9663163656,    0.009373674773
          0,           0,         248,     0.02718533838,       0.966281672,    0.009353624652
          0,           0,         249,     0.02712062346,      0.9662527609,    0.009335677846
          0,           0,         250,     0.02705806398,      0.9662278484,    0.009319312689
          0,           0,         251,      0.0269993633,      0.9662123572,    0.009304675142
          0,           0,         252,     0.02694276757,      0.9662026337,    0.009291335605
          0,           0,         253,     0.02688837883,      0.9662020955,    0.009279530205
          0,           0,         254,     0.02683679408,      0.9662050084,    0.009268786793
          0,           0,         255,     0.02678632755,      0.9662153072,    0.009259136682
          0,           0,         256,     0.02673670336,      0.9662281291,    0.009249954982
          0,           0,         257,     0.02668918561,       0.966248228,    0.009241126357
          0,           0,         258,     0.02664115111,      0.9662703437,    0.009232290767
          0,           0,         259,     0.02659572182,      0.9662979965,    0.009223755842
          0,           0,         260,     0.02654866996,      0.9663255343,    0.009215504067
          0,           0,         261,     0.02650497741,      0.9663576612,    0.009207479577
          0,           0,         262,     0.02646100363,       0.966388943,    0.009199620283
          0,           0,         263,     0.02641744916,      0.9664229072,    0.009192453322
          0,           0,         264,     0.02637462362,      0.9664591573,    0.009184825172
          0,           0,         265,     0.02632996324,      0.9664933741,    0.009179478013
          0,           0,         266,     0.02628698361,      0.9665343934,    0.009173112598
          0,           0,         267,     0.02624181037,      0.9665766129,    0.009168781093
          0,           0,         268,     0.02619737664,      0.9666242551,    0.009164157403
          0,           0,         269,     0.02615538004,      0.9666790049,    0.009160205479
          0,           0,         270,     0.02611258503,      0.9667356325,    0.009156864573
          0,           0,         271,     0.02607131151,      0.9668023898,    0.009153483092
          0,           0,         272,     0.02602835292,      0.9668700814,     0.00915087725
          0,           0,         273,     0.02598602166,      0.9669425413,    0.009149391942
          0,           0,         274,      0.0259470858,      0.9670205835,     0.00914717591
          0,           0,         275,     0.02590699233,      0.9670986186,    0.009146910454
          0,           0,         276,     0.02586811424,      0.9671827935,    0.009145410524
          0,           0,         277,     0.02583170512,       0.967272005,    0.009144044372
          0,           0,         278,     0.02579161496,      0.9673631273,    0.009142186961
          0,           0,         279,     0.02575574632,      0.9674655915,    0.009138711338
          0,           0,         280,      0.0257154152,      0.9675689443,    0.009134992578
          0,           0,         281,     0.02567541992,      0.9676800502,    0.009130747621
          0,           0,         282,     0.02563529828,      0.9677914929,    0.009126381222
          0,           0,         283,      0.0255962976,       0.967909102,    0.009121958423
          0,           0,         284,     0.02556077027,      0.9680321282,    0.009116073178
          0,           0,         285,     0.02552826132,      0.9681543004,    0.009111569237
          0,           0,         286,     0.02549057742,      0.9682737996,    0.009107647754
          0,           0,         287,     0.02545591611,      0.9683941451,    0.009104571507
          0,           0,         288,     0.02541384232,      0.9685079022,    0.009102914853
          0,           0,         289,     0.02537711799,      0.9686308705,    0.009099918996
          0,           0,         290,     0.02533754678,      0.9687495088,    0.009097546322
          0,           0,         291,     0.02529885967,      0.9688745019,    0.009094636053
          0,           0,         292,     0.02526415957,       0.969008235,    0.009088998603
          0,           0,         293,     0.02522172081,      0.9691389988,    0.009085300838
          0,           0,         294,     0.02518391722,      0.9692767999,    0.009079390075
          0,           0,         295,     0.02514832323,      0.9694200668,    0.009073301006
          0,           0,         296,     0.02510282778,      0.9695498176,    0.009070422111
          0,           0,         297,     0.02506290711,       0.969685313,    0.009067111164
          0,           0,         298,     0.02502014868,      0.9698215162,    0.009063188035
          0,           0,         299,     0.02497738886,      0.9699571268,    0.009060166919
          0,           0,         300,     0.02493784611,      0.9700961254,    0.009055307297
          0,           0,         301,     0.02489866503,      0.9702497091,    0.009047470144
          0,           0,         302,     0.02485847588,      0.9703977341,    0.009039902232
          0,           0,         303,     0.02481802042,      0.9705522956,    0.009031360516
          0,           0,         304,       0.024777157,      0.9707080157,    0.009021753622
          0,           0,         305,     0.02473852731,       0.970864772,    0.009012621551
          0,           0,         306,     0.02469837729,       0.971025897,    0.009001778988
          0,           0,         307,     0.02465429383,      0.9711750858,     0.00899456588
          0,           0,         308,     0.02461503541,      0.9713312737,    0.008984597898
          0,           0,         309,      0.0245773533,      0.9714804521,    0.008976611263
          0,           0,         310,      0.0245364582,      0.9716203414,    0.008969614578
          0,           0,         311,     0.02449898329,      0.9717595177,    0.008962783171
          0,           0,         312,     0.02445584135,      0.9718915494,    0.008956438795
          0,           0,         313,     0.02441932097,       0.972030045,    0.008948512645
          0,           0,         314,     0.02437818762,       0.972161225,    0.008941105989
          0,           0,         315,      0.0243394083,      0.9723008516,    0.008931974315
          0,           0,         316,     0.02430128231,      0.9724423015,    0.008921288686
          0,           0,         317,     0.02425909625,      0.9725822649,    0.008911777083
          0,           0,         318,     0.02422229803,      0.9727320752,    0.008898954047
          0,           0,         319,     0.02418078722,      0.9728847484,    0.008886478359
          0,           0,         320,      0.0241393861,      0.9730272052,    0.008875779186
          0,           0,         321,     0.02410515482,      0.9731737152,    0.008864790379
          0,           0,         322,     0.02405869985,      0.9733036457,    0.008857294103
          0,           0,         323,     0.02401548275,      0.9734338525,     0.00885016083
          0,           0,         324,     0.02397630758,      0.9735685251,    0.008840570918
          0,           0,         325,      0.0239335861,      0.9737000256,    0.008831962763
          0,           0,         326,     0.02389598321,      0.9738304978,    0.008821764689
          0,           0,         327,     0.02385944279,      0.9739777298,    0.008807553728
          0,           0,         328,     0.02381518017,      0.9741117163,    0.008795144305
          0,           0,         329,     0.02377670865,      0.9742524612,    0.008781287186
          0,           0,         330,     0.02374255068,      0.9744005778,    0.008764498446
          0,           0,         331,     0.02369506479,      0.9745239376,    0.008754696579
          0,           0,         332,     0.02365570875,      0.9746522993,    0.008742587549
          0,           0,         333,     0.02361396955,      0.9747718043,    0.008733335405
          0,           0,         334,     0.02356919211,      0.9748781881,    0.008726143468
          0,           0,         335,     0.02353255174,       0.974992273,    0.008717205072
          0,           0,         336,     0.02349770547,      0.9751176273,     0.00870411493
          0,           0,         337,     0.02345435278,      0.9752303182,    0.008694454389
          0,           0,         338,     0.02342323014,       0.975358576,    0.008679366442
          0,           0,         339,     0.02339220164,      0.9755001631,    0.008661703242
          0,           0,         340,     0.02334963802,      0.9756222797,    0.008648105167
          0,           0,         341,     0.02331074673,      0.9757514502,    0.008633741125
          0,           0,         342,     0.02327536822,      0.9758762534,    0.008619637547
          0,           0,         343,     0.02323393645,      0.9759955077,    0.008607981339
          0,           0,         344,     0.02320191957,      0.9761166678,    0.008594577382
          0,           0,         345,      0.0231664242,      0.9762216491,     0.00858553974
          0,           0,         346,     0.02313039914,      0.9763285602,    0.008574640086
          0,           0,         347,     0.02309724687,      0.9764292765,    0.008565150329
          0,           0,         348,     0.02306092728,       0.976520726,    0.008556284912
          0,           0,         349,     0.02302867996,      0.9766178219,    0.008546086174
          0,           0,         350,     0.02299398848,      0.9767160867,    0.008534250946
          0,           0,         351,     0.02296156862,      0.9768194506,    0.008521612824
          0,           0,         352,     0.02292847947,      0.9769215931,    0.008508284822
          0,           0,         353,     0.02289990771,      0.9770319069,    0.008493828943
          0,           0,         354,     0.02287037289,      0.9771381905,    0.008479725045
          0,           0,         355,     0.02282851808,      0.9772300063,    0.008470647196
          0,           0,         356,     0.02280046994,      0.9773335111,    0.008457828452
          0,           0,         357,     0.02276809979,      0.9774351173,    0.008446636933
          0,           0,         358,      0.0227297527,       0.977522922,    0.008437915573
          0,           0,         359,     0.02270217706,      0.9776183651,    0.008427586371
          0,           0,         360,     0.02267413678,      0.9777133507,    0.008416058369
          0,           0,         361,     0.02264523991,      0.9778117559,    0.008404145851
          0,           0,         362,      0.0226119223,      0.9779027623,    0.008392829027
          0,           0,         363,     0.02258907328,      0.9779987131,    0.008380537808
          0,           0,         364,     0.02255362922,      0.9780876704,    0.008369215713
          0,           0,         365,     0.02252613334,      0.9781827108,    0.008356939608
          0,           0,         366,     0.02249917814,      0.9782757922,    0.008344142353
          0,           0,         367,     0.02247021853,      0.9783700046,    0.008332072018
          0,           0,         368,     0.02244307188,      0.9784474234,    0.008322954082
          0,           0,         369,      0.0224156396,      0.9785290494,    0.008313776612
          0,           0,         370,     0.02238597627,      0.9786007826,    0.008306013918
          0,           0,         371,      0.0223643925,      0.9786801777,    0.008296906244
          0,           0,         372,     0.02234169175,       0.978759793,    0.008286740997
          0,           0,         373,     0.02232426652,      0.9788405264,    0.008276891957
          0,           0,         374,     0.02230466629,      0.9789221673,    0.008265944571
          0,           0,         375,     0.02228605478,      0.9790142323,    0.008253504377
          0,           0,         376,     0.02226686593,      0.9791018004,    0.008241417997
          0,           0,         377,     0.02224477133,      0.9791889743,    0.008230747684
          0,           0,         378,       0.022226021,      0.9792745244,    0.008219723532
          0,           0,         379,     0.02220350969,      0.9793456212,    0.008213372795
          0,           0,         380,     0.02218136377,      0.9794163592,    0.008206291222
          0,           0,         381,     0.02216285905,      0.9794866019,    0.008200012037
          0,           0,         382,     0.02213902091,       0.979539272,    0.008196850019
          0,           0,         383,      0.0221157658,        0.97959606,    0.008193265105
          0,           0,         384,     0.02210026865,      0.9796636726,    0.008185512112
          0,           0,         385,     0.02207658938,      0.9797296316,    0.008179113493
          0,           0,         386,     0.02206075411,      0.9798058655,    0.008169069063
          0,           0,         387,      0.0220499631,      0.9798936898,    0.008157355844
          0,           0,         388,     0.02202553549,      0.9799785136,     0.00814649251
          0,           0,         389,     0.02201172723,      0.9800654078,    0.008136488219
          0,           0,         390,     0.02199819029,      0.9801571014,    0.008125291681
          0,           0,         391,     0.02198260844,      0.9802455984,    0.008116669823
          0,           0,         392,     0.02196938918,      0.9803283569,    0.008108900502
          0,           0,         393,     0.02195798657,      0.9804181739,    0.008100647681
          0,           0,         394,     0.02194628416,      0.9804868254,    0.008096314601
          0,           0,         395,     0.02193506801,      0.9805501763,     0.00809381446
          0,           0,         396,      0.0219234681,      0.9806091912,     0.00809087383
          0,           0,         397,     0.02190984116,      0.9806538005,    0.008091673433
          0,           0,         398,     0.02189198892,       0.980707548,    0.008088854849
          0,           0,         399,     0.02188218828,      0.9807647671,    0.008085360565
          0,           0,         400,     0.02187296907,      0.9808286442,    0.008079049356
          0,           0,         401,     0.02186604022,      0.9809086322,    0.008070019644
          0,           0,         402,     0.02186042923,      0.9809865416,    0.008061060717
          0,           0,         403,     0.02185406362,      0.9810777257,     0.00805102052
          0,           0,         404,     0.02184513524,      0.9811684687,    0.008041477205
          0,           0,         405,     0.02183742135,      0.9812589605,     0.00803426566
          0,           0,         406,     0.02182896653,      0.9813444235,     0.00802840464
          0,           0,         407,     0.02181667153,      0.9814158763,    0.008027719104
          0,           0,         408,     0.02180977498,      0.9814960684,    0.008024073717
          0,           0,         409,     0.02180186835,      0.9815630388,    0.008024313319
          0,           0,         410,     0.02179383608,      0.9816255989,    0.008024013375
          0,           0,         411,     0.02179701924,      0.9816925917,    0.008022401276
          0,           0,         412,     0.02178613592,      0.9817561584,    0.008020315571
          0,           0,         413,     0.02177998225,      0.9818200633,    0.008018389276
          0,           0,         414,     0.02178183811,      0.9818911042,    0.008013276496
          0,           0,         415,     0.02176948264,      0.9819660348,    0.008008921076
          0,           0,         416,     0.02176621313,      0.9820421165,    0.008003414777
          0,           0,         417,     0.02175997318,      0.9821217875,    0.007998963926
          0,           0,         418,     0.02174814889,      0.9821957189,    0.007995956201
          0,           0,         419,     0.02174199244,      0.9822754347,    0.007993293261
          0,           0,         420,     0.02173438371,      0.9823611545,    0.007989069182
          0,           0,         421,     0.02172507099,      0.9824397175,    0.007988217105
          0,           0,         422,     0.02172281902,      0.9825283632,    0.007984087885
          0,           0,         423,     0.02171715194,      0.9826183393,    0.007980961273
